id,citizen_id,broker_id,application_type,status,submission_date,documents,is_fraud,owner_name,owner_so,owner_address,ownership,chassis_number,engine_number,cubic_capacity,maker_name,model_name,date_of_registration,registration_valid_upto,tax_valid_upto,fitness_status,vehicle_class,vehicle_description,fuel_type,emission_norm,seat_capacity,vehicle_color,insurance_details,insurance_valid_upto,pucc_no,pucc_valid_upto,registering_authority,registration_number
2292,10,51,Transfer,Rejected,2025-07-20,"aadhaar,pan,etc",False,Darika Mohan,Abha Gala,"H.No. 25, Desai Circle, Vasai-Virar 470382",Single,64517616993600879,8065226213,1457 CC,Tata Motors,Swift,2024-04-10,2023-11-08,2023-02-24,Valid,LMV,Motorcycle,Electric,BS6,9,Red,Uppal-Nigam,2021-01-02,8941669650,2023-05-15,Bhiwandi,TN76CH6450
2293,653,32,New Registration,Approved,2025-03-27,"aadhaar,pan,etc",False,Jhalak Krishna,Bhavya Sampath,"400, Basak Path, Karnal-087202",Single,62821579430251208,1149101008,923 CC,Ford,Polo,2021-05-20,2025-01-17,2024-10-21,Expired,HMV,Motorcycle,Petrol,BS4,4,Grey,"Mall, Goda and Rau",2022-03-01,7323072155,2020-02-03,Sagar,TN27CH9728
2294,813,60,Renewal,Approved,2025-02-06,"aadhaar,pan,etc",False,Oliver Dewan,Ayush Mane,"898, Jain Ganj
Burhanpur-276217",Single,93562763944912222,7195302852,1677 CC,Volkswagen,Figo,2023-11-23,2023-07-11,2023-05-03,Valid,LMV,Car,Petrol,BS6,2,Silver,Tandon and Sons,2025-05-31,207773678,2023-09-30,Indore,TN74CH7394
2295,459,46,New Registration,Pending,2025-09-11,"aadhaar,pan,etc",False,Ekantika Walla,Zashil Mohanty,"97/888, Wagle Road, Deoghar-363046",Single,96131355220427646,551045723,1927 CC,Toyota,Figo,2025-07-23,2020-03-06,2021-09-14,Expired,MCV,Car,Petrol,BS4,7,Silver,Soni-Goswami,2021-11-27,9758519240,2025-01-27,Sikar,TN65CH4157
2296,690,42,New Registration,Pending,2025-05-13,"aadhaar,pan,etc",False,Nitesh Dasgupta,Faraj Dar,"57/202, Deo Marg, Davanagere 983914",Single,79123965626418136,2902362132,1716 CC,Tata Motors,Figo,2021-10-12,2020-12-02,2025-02-20,Valid,MCV,Car,Petrol,BS6,6,Black,Shah LLC,2024-01-29,1312896742,2024-06-08,Haldia,TN45CH4260
2297,501,58,Transfer,Rejected,2025-09-10,"aadhaar,pan,etc",False,Gaurangi Bobal,Laksh Pau,"459
Wagle Ganj, Kolkata-841646",Single,95677716747618800,7245272898,1783 CC,Ford,City,2022-08-01,2023-08-14,2024-03-10,Valid,LMV,Bus,Electric,BS4,6,Silver,Batta and Sons,2021-06-28,825727194,2024-08-10,Ballia,TN83CH6049
2298,145,38,New Registration,Approved,2025-08-25,"aadhaar,pan,etc",True,Aarini Gola,Andrew Barad,"H.No. 777
Nagarajan Path, Anand-464819",Single,36083420377997339,6503551079,2000 CC,Ford,i10,2021-05-01,2022-05-26,2021-06-16,Valid,LMV,Car,Electric,BS4,5,Grey,Sheth Inc,2025-01-22,759329900,2023-07-31,Nagpur,TN53CH1012
2299,958,86,New Registration,Pending,2025-03-24,"aadhaar,pan,etc",False,Benjamin Sastry,Rachana Ramanathan,"32/320
Patla Ganj
Meerut 222350",Single,58116722276520863,5069504160,1311 CC,Hyundai,i10,2020-12-11,2023-10-24,2023-11-16,Valid,LMV,Car,Electric,BS6,7,Silver,Arora PLC,2020-01-15,5896063865,2024-11-23,Junagadh,TN96CH1677
2300,814,24,Renewal,Approved,2025-06-30,"aadhaar,pan,etc",False,Kiaan Saxena,Guneet Sampath,"35
Pillay Path
Bareilly 231742",Single,53514031728911622,1703845431,1029 CC,Honda,Swift,2023-03-14,2024-04-22,2025-07-01,Valid,HMV,Bus,CNG,BS4,7,White,"Dhillon, Puri and Chad",2022-11-17,5880461025,2022-06-28,Haldia,TN77CH9340
2301,867,11,Transfer,Rejected,2025-02-06,"aadhaar,pan,etc",False,Vanya Wason,Aarav Din,"H.No. 96
Bedi Zila
Bharatpur 785401",Single,50197172798787859,7321287047,953 CC,Hyundai,Figo,2023-03-23,2020-02-10,2023-12-27,Valid,HMV,Car,CNG,BS6,9,Black,Merchant-Ramakrishnan,2024-01-17,4846013126,2021-08-14,Pali,TN53CH9611
2302,791,46,Renewal,Pending,2025-03-06,"aadhaar,pan,etc",False,Banjeet Sur,Turvi Munshi,"379, Keer Marg
Junagadh 572376",Partner,90235714846757469,3647622943,1439 CC,Volkswagen,Nexon,2022-06-21,2023-03-30,2022-03-26,Expired,LMV,Bus,Electric,BS4,3,Black,"Kamdar, Gola and Kant",2025-04-21,5541486173,2022-11-21,Ramgarh,TN34CH6231
2303,659,96,Renewal,Pending,2025-02-06,"aadhaar,pan,etc",False,Lucky Basak,Ganga Varghese,"75/259, Wadhwa Circle, Srikakulam-117823",Single,61938605971889944,2970073853,1280 CC,Volkswagen,Nexon,2023-03-07,2020-07-17,2021-07-15,Expired,MCV,Motorcycle,Petrol,BS6,4,Blue,"Magar, Ramanathan and Hari",2023-04-03,1124367421,2024-04-02,Kalyan-Dombivli,TN41CH6162
2304,843,40,New Registration,Approved,2025-05-17,"aadhaar,pan,etc",False,Fitan Dube,Oviya Setty,"098, Gokhale Street
Jamshedpur-366277",Single,3267374914324021,3145744186,1530 CC,Ford,i10,2020-05-20,2023-06-02,2025-07-10,Expired,MCV,Car,CNG,BS6,5,Grey,Boase LLC,2022-04-12,1174522571,2024-10-31,Bikaner,TN50CH9904
2305,230,31,Transfer,Approved,2025-08-31,"aadhaar,pan,etc",False,George Nagar,Vansha Kamdar,"662
Warrior Nagar
Navi Mumbai 284105",Partner,48679745767764942,7590604452,1320 CC,Hyundai,Nexon,2024-12-08,2020-12-15,2021-07-31,Valid,HMV,Motorcycle,Diesel,BS6,8,Black,"Madan, Raman and Kalla",2021-07-01,3110830388,2020-04-29,Dharmavaram,TN38CH8710
2306,174,21,New Registration,Pending,2025-09-30,"aadhaar,pan,etc",False,Amrita Choudhary,Chaaya Sangha,"22/93, Dora Chowk, Chandrapur 724700",Partner,901375119977746,6727369645,1314 CC,Volkswagen,Polo,2023-08-06,2025-07-02,2021-11-17,Valid,LMV,Motorcycle,Petrol,BS4,8,White,"Dash, Rao and Gopal",2024-10-05,8016455498,2021-07-08,Bijapur,TN26CH9720
2307,81,96,New Registration,Pending,2025-06-24,"aadhaar,pan,etc",False,Madhav Yogi,Oni Kant,"63/94, Ghosh Street, Ichalkaranji 872079",Single,62196842256871391,7833490994,1406 CC,Volkswagen,Swift,2023-05-18,2020-05-21,2024-11-09,Valid,HMV,Bus,Petrol,BS6,3,White,Majumdar-Mani,2024-12-18,5974674262,2023-01-13,Sultan Pur Majra,TN57CH8444
2308,420,72,New Registration,Pending,2025-08-08,"aadhaar,pan,etc",False,Oeshi Iyer,Madhavi Anand,"09/60, Sachdev Chowk, Sultan Pur Majra 098780",Single,59847084704617861,8976024295,932 CC,Honda,City,2022-12-20,2024-01-17,2021-10-07,Valid,LMV,Motorcycle,Petrol,BS6,9,Red,Boase-Memon,2020-04-11,8766573248,2023-08-26,Mathura,TN29CH7038
2309,125,40,New Registration,Pending,2025-03-18,"aadhaar,pan,etc",False,Eiravati Sant,Onkar Dani,"H.No. 62
Kanda Ganj
Dewas 044915",Partner,44597057858775119,4871910887,1984 CC,Honda,Nexon,2022-12-22,2024-01-23,2020-04-02,Expired,LMV,Truck,Electric,BS4,4,White,Gulati Inc,2025-01-11,4818939129,2021-04-27,Arrah,TN19CH2994
2310,239,53,Renewal,Rejected,2025-07-14,"aadhaar,pan,etc",False,Aadi Gole,Aditya Ranganathan,"32/94
Raj Chowk, Aizawl 704070",Single,32451985442464144,4038987630,1935 CC,Ford,City,2020-06-12,2021-03-25,2020-10-19,Valid,HCV,Truck,Petrol,BS6,8,Red,Barman-Bava,2024-10-28,6931539338,2025-06-15,Eluru,TN33CH8899
2311,606,83,Renewal,Pending,2025-09-29,"aadhaar,pan,etc",False,Watika Goda,Chaaya Batra,"63/21
Talwar Marg, Vijayanagaram 968646",Single,30726406557320768,3870456999,1498 CC,Maruti Suzuki,i10,2023-01-09,2023-12-10,2021-03-26,Valid,MCV,Bus,Electric,BS6,6,Blue,Agarwal-Randhawa,2022-01-17,4059352283,2024-09-30,Narasaraopet,TN96CH1420
2312,83,1,Renewal,Pending,2025-04-16,"aadhaar,pan,etc",False,Sathvik Dyal,Vivaan Bose,"H.No. 57
Mistry Chowk, Guwahati 239748",Single,85056609161734309,746932488,1834 CC,Ford,Innova,2021-09-06,2023-12-28,2022-09-06,Valid,LMV,Truck,Diesel,BS4,7,Blue,Varghese and Sons,2023-04-25,1610791430,2024-03-27,Kirari Suleman Nagar,TN38CH1376
2313,443,46,Renewal,Approved,2025-06-02,"aadhaar,pan,etc",False,Kritika Mital,Dipta Kala,"142, Hayer Path
Rewa 974012",Single,17213644660173818,5062317486,1086 CC,Honda,Swift,2023-03-22,2021-11-03,2023-04-30,Expired,HMV,Car,CNG,BS4,4,Blue,"Bedi, Sangha and Khalsa",2024-03-04,5230544236,2022-01-26,Meerut,TN98CH1058
2314,631,90,New Registration,Rejected,2025-09-17,"aadhaar,pan,etc",False,Zinal Loyal,Anthony Jaggi,"52/403
Varughese Circle, Eluru 613847",Single,43336370610919560,9014137502,1293 CC,Maruti Suzuki,i10,2020-04-29,2021-03-10,2024-05-11,Expired,MCV,Car,CNG,BS4,8,Blue,"Shroff, Narayanan and Banik",2024-05-16,5545924931,2025-07-22,Suryapet,TN67CH3567
2315,949,38,New Registration,Rejected,2025-04-21,"aadhaar,pan,etc",False,Max Basak,Anthony Nagar,"H.No. 801, Rege Chowk
Kochi 468588",Single,95582171702365727,9941609359,1212 CC,Ford,City,2022-08-31,2023-08-29,2024-10-25,Valid,HCV,Bus,Diesel,BS4,8,Black,"Basu, Narayan and Mital",2022-06-04,8552149718,2023-01-20,Dehri,TN63CH8700
2316,424,93,Renewal,Pending,2025-05-22,"aadhaar,pan,etc",False,Nihal Jhaveri,Idika Chowdhury,"41
Gala Street, Sasaram-680936",Partner,13330081170133539,2374495448,1704 CC,Maruti Suzuki,Figo,2021-05-07,2021-07-30,2021-04-24,Valid,HCV,Car,Electric,BS6,8,Grey,"Char, Deol and Sharma",2024-03-02,8505240360,2024-04-06,Alappuzha,TN86CH5234
2317,88,72,Transfer,Pending,2025-02-12,"aadhaar,pan,etc",True,Vinaya Sahni,Varenya Toor,"H.No. 576, Bhatt Nagar
Hapur 261699",Partner,19750254752929665,6647005493,1537 CC,Hyundai,Figo,2020-04-28,2021-11-27,2023-05-11,Expired,HCV,Car,Electric,BS6,8,Black,"Bera, Sridhar and Sha",2021-08-12,4926616127,2021-10-21,Munger,TN73CH1794
2318,206,8,New Registration,Approved,2025-07-27,"aadhaar,pan,etc",False,Upadhriti Zachariah,Gopal Kala,"H.No. 453, Sunder Path, Suryapet-634651",Single,48971294970029775,1446381330,1506 CC,Tata Motors,Swift,2023-07-06,2024-02-05,2023-04-04,Expired,HCV,Truck,Petrol,BS4,6,Red,Kata Ltd,2025-09-02,7363345708,2021-10-18,Bidhannagar,TN36CH5278
2319,704,52,Renewal,Rejected,2025-07-31,"aadhaar,pan,etc",False,Omya Som,Radha Dixit,"25
Hegde Marg
Moradabad-594938",Single,52816795983009789,9575027176,1896 CC,Honda,i10,2022-01-28,2022-03-25,2020-08-11,Expired,HCV,Motorcycle,CNG,BS4,8,White,"Tak, Halder and Kashyap",2021-04-09,7960880595,2025-02-21,Gopalpur,TN67CH3176
2320,11,2,Renewal,Pending,2025-07-24,"aadhaar,pan,etc",False,Advaith Kibe,Lakshmi Nagarajan,"811, Balan Zila
Bhavnagar-679132",Partner,79499293273281468,8667482821,806 CC,Honda,Polo,2024-06-24,2021-07-17,2021-11-26,Expired,MCV,Bus,Petrol,BS4,3,Blue,Gopal-Gaba,2024-11-08,1823900674,2025-09-07,Singrauli,TN66CH6934
2321,281,70,New Registration,Rejected,2025-08-23,"aadhaar,pan,etc",False,Urishilla Datta,Sudiksha Banik,"90/87
Sankaran Zila
Nadiad 117709",Single,1031602672573707,6702524573,1832 CC,Hyundai,i10,2023-12-19,2021-07-15,2023-06-09,Expired,HCV,Car,Petrol,BS6,3,Red,Bhargava PLC,2023-12-29,7189924007,2020-12-15,Ichalkaranji,TN29CH5719
2322,702,9,New Registration,Approved,2025-08-08,"aadhaar,pan,etc",False,Chameli Mani,Ikbal Ramaswamy,"22
Palla Circle
Rajkot 762130",Partner,41808304993898843,6012990550,1126 CC,Volkswagen,Nexon,2020-08-31,2023-12-17,2020-01-27,Valid,LMV,Car,CNG,BS6,9,Silver,Minhas PLC,2024-10-18,1271188730,2022-02-24,Dharmavaram,TN78CH7307
2323,489,14,Transfer,Approved,2025-07-25,"aadhaar,pan,etc",False,Faraj Basu,Upma Dash,"71/40
Pall Nagar, Shimoga 113184",Single,91613522709371299,566066480,1631 CC,Ford,Polo,2022-02-15,2022-10-26,2025-06-22,Valid,HCV,Bus,Electric,BS4,6,Blue,Kalla-Toor,2023-08-20,1524308946,2023-12-17,Adoni,TN49CH6801
2324,340,87,Transfer,Pending,2025-04-14,"aadhaar,pan,etc",False,Jagat Narang,Lucky Wali,"H.No. 548
Chaudhary, Udaipur-844597",Single,56173115885354258,7034690370,1907 CC,Volkswagen,Nexon,2021-10-08,2023-08-20,2023-01-23,Expired,MCV,Car,Electric,BS4,3,Black,Pandey Ltd,2022-12-07,6323016565,2025-01-17,Bhilai,TN37CH5592
2325,685,90,Renewal,Pending,2025-01-28,"aadhaar,pan,etc",False,Jatin Chander,Abdul Magar,"954
Deshpande Ganj
Bilaspur-162325",Partner,46080839523293230,789088373,1976 CC,Honda,Polo,2020-12-02,2023-09-14,2024-05-03,Expired,MCV,Motorcycle,Petrol,BS6,9,Red,"Rana, Raju and Radhakrishnan",2024-04-20,4162728083,2025-09-21,Jalandhar,TN35CH8843
2326,294,59,New Registration,Rejected,2025-09-29,"aadhaar,pan,etc",False,Falguni Kaur,Tara Modi,"H.No. 507, Batra Zila
Bhilai-076041",Partner,7664347592875880,6540733938,1851 CC,Hyundai,Innova,2023-11-25,2025-03-24,2021-07-17,Expired,MCV,Motorcycle,Diesel,BS4,7,Grey,Devan-Palla,2021-12-02,8086140979,2024-08-24,Nashik,TN53CH8163
2327,619,55,New Registration,Rejected,2025-05-08,"aadhaar,pan,etc",False,Ekbal Dubey,Darpan Ratta,"36, Comar Road
Bilaspur-550026",Single,61222620433387893,6792275602,1187 CC,Volkswagen,Swift,2022-11-28,2023-07-22,2021-10-01,Expired,HMV,Motorcycle,Electric,BS6,9,Blue,"Shan, Wagle and Munshi",2025-02-20,3927548671,2022-12-01,Mango,TN78CH7965
2328,57,14,Renewal,Pending,2025-03-11,"aadhaar,pan,etc",False,Qadim Kalita,Dominic Thaker,"651
Karnik Path, Chinsurah-568241",Partner,48768457839354939,1319449778,1890 CC,Volkswagen,Innova,2025-04-14,2020-08-18,2024-12-02,Valid,HCV,Bus,Electric,BS6,7,Black,Ghose Ltd,2024-08-23,8232773307,2025-02-19,Thrissur,TN43CH9755
2329,552,15,Transfer,Pending,2025-01-29,"aadhaar,pan,etc",False,Anmol Grover,Edhitha Sood,"49, Raghavan Zila
Etawah 387019",Partner,19115994898258465,2010267356,1889 CC,Hyundai,Innova,2024-10-07,2022-09-14,2025-03-17,Valid,LMV,Motorcycle,Petrol,BS4,6,Blue,Rattan Group,2023-07-11,8812238200,2025-03-18,Mumbai,TN67CH1049
2330,295,82,Transfer,Rejected,2025-06-07,"aadhaar,pan,etc",False,Madhav Goswami,Fariq Andra,"H.No. 363
Ramesh Road, Nashik 052010",Single,44972790259941413,1007584646,1552 CC,Volkswagen,Innova,2023-06-23,2021-01-22,2020-11-12,Valid,HCV,Motorcycle,CNG,BS6,6,White,Natarajan-Kohli,2023-01-27,9020414355,2024-01-10,Rohtak,TN74CH9071
2331,468,35,Transfer,Approved,2025-01-11,"aadhaar,pan,etc",False,Zashil Ratta,Jagrati Lala,"26/02
Kadakia Road, Haldia 685760",Partner,44301773083180773,4912206663,1645 CC,Ford,Innova,2025-03-22,2021-04-08,2023-02-16,Valid,HCV,Bus,CNG,BS6,2,Grey,Ramachandran Inc,2025-03-31,7139435946,2023-07-23,Satna,TN57CH9230
2332,445,89,New Registration,Approved,2025-08-11,"aadhaar,pan,etc",False,Wridesh Chandra,Anmol Kara,"H.No. 705
Hora Chowk, Raurkela Industrial Township-907272",Partner,72507896135610803,1379177523,1948 CC,Tata Motors,Nexon,2023-04-03,2022-05-11,2024-06-29,Valid,HCV,Car,CNG,BS4,6,Grey,"Oza, Muni and Vig",2024-12-22,8724212870,2024-08-27,Faridabad,TN53CH2838
2333,585,26,Renewal,Approved,2025-07-26,"aadhaar,pan,etc",False,Gautam Bera,Anusha Mani,"H.No. 35
Vig, Tiruvottiyur-262943",Single,79749201642166283,7500428,1159 CC,Hyundai,City,2020-02-13,2025-02-10,2023-02-10,Valid,MCV,Motorcycle,Petrol,BS6,8,Grey,Vyas and Sons,2023-06-22,45249264,2023-07-12,Hapur,TN70CH1469
2334,746,52,Renewal,Approved,2025-06-27,"aadhaar,pan,etc",False,Anya Thakkar,Viraj Sarma,"H.No. 32, Bali Street
Delhi-393158",Single,66845281413392322,6679626710,1901 CC,Volkswagen,i10,2025-06-02,2022-05-10,2025-04-14,Expired,HCV,Motorcycle,Diesel,BS6,7,Red,Acharya-Khalsa,2020-09-03,5953490044,2022-08-17,Gurgaon,TN90CH3005
2335,781,83,New Registration,Approved,2025-09-27,"aadhaar,pan,etc",False,Isaiah Brar,Anthony Koshy,"H.No. 80, Agate Marg, Jhansi 862974",Partner,66176314659803314,1132376397,1725 CC,Tata Motors,Polo,2021-02-18,2021-01-17,2025-07-19,Expired,HCV,Car,Diesel,BS4,4,Grey,Nori and Sons,2020-12-25,9329484538,2022-04-14,Meerut,TN60CH1141
2336,706,63,New Registration,Approved,2025-03-12,"aadhaar,pan,etc",False,Chakradev Chawla,Yatin Majumdar,"18
Kade Path
Ambarnath-055344",Single,57778788164533828,3923866612,1048 CC,Hyundai,Figo,2021-06-26,2025-08-26,2020-06-29,Valid,LMV,Truck,Petrol,BS4,4,Red,Gole-Menon,2023-06-30,5075100514,2020-06-25,Gulbarga,TN69CH1232
2337,763,78,Transfer,Rejected,2025-04-01,"aadhaar,pan,etc",False,Kamala Murty,Priya Bahl,"10/67, Kamdar Zila
Kottayam 901613",Single,34608979275186819,2969891037,845 CC,Honda,Figo,2022-07-17,2021-08-02,2021-05-10,Expired,HMV,Car,CNG,BS6,9,Red,"Rattan, Nagy and Nath",2020-01-04,1874293576,2020-05-05,Uluberia,TN60CH3612
2338,424,69,New Registration,Pending,2025-01-07,"aadhaar,pan,etc",False,Gagan Kala,Zansi Lad,"H.No. 070
Rama, Sagar 732691",Single,63073264518923322,2965358646,1956 CC,Volkswagen,Figo,2023-04-17,2025-01-04,2022-07-26,Expired,MCV,Car,CNG,BS6,8,Red,Deshpande Group,2022-04-25,2523142619,2025-09-13,Madhyamgram,TN62CH9744
2339,585,65,Renewal,Pending,2025-03-22,"aadhaar,pan,etc",False,Mason Magar,Udarsh Patla,"93, Kumar Circle
Narasaraopet 883059",Single,59591708148066318,1054106711,1440 CC,Ford,Swift,2023-08-16,2023-02-19,2025-07-16,Valid,LMV,Car,Diesel,BS4,2,Silver,"Sunder, Parikh and Menon",2024-07-10,6080301827,2024-12-07,Rourkela,TN53CH9212
2340,860,94,Renewal,Rejected,2025-05-01,"aadhaar,pan,etc",False,Utkarsh Bhatt,Devika Gara,"54/539
Agarwal Nagar
Farrukhabad 728445",Single,52305840994731080,5808294917,1143 CC,Honda,Innova,2022-11-17,2021-09-23,2020-08-23,Expired,HCV,Truck,Petrol,BS6,3,White,Suri Ltd,2021-05-22,8434341905,2020-12-09,Ambattur,TN84CH4623
2341,283,78,Renewal,Approved,2025-02-12,"aadhaar,pan,etc",False,Kevin Sankar,Fariq Bhardwaj,"33
Koshy Marg, Kurnool-531826",Partner,5781803810948240,1019837913,1966 CC,Hyundai,i10,2023-01-17,2023-07-20,2021-07-16,Expired,LMV,Bus,Electric,BS6,3,Blue,"Grewal, Tiwari and Munshi",2024-12-05,9930221106,2025-06-14,Pimpri-Chinchwad,TN19CH1946
2342,760,75,New Registration,Pending,2025-06-26,"aadhaar,pan,etc",False,Mason Bawa,Faris Divan,"H.No. 107
Keer Nagar, Bhiwani-434211",Single,81375633796781201,3670296318,1177 CC,Toyota,Nexon,2021-11-14,2021-03-31,2024-05-27,Expired,HCV,Bus,CNG,BS4,7,White,"Krishna, Handa and Raghavan",2020-03-03,5983317282,2023-03-11,Surat,TN38CH7631
2343,392,63,Renewal,Pending,2025-01-29,"aadhaar,pan,etc",False,Oliver Chaudry,Pratyush Nagar,"62/38, Ravi Marg
Shahjahanpur-724299",Partner,69387360976133180,8315121735,1078 CC,Honda,i10,2023-08-25,2023-03-31,2024-04-14,Valid,HMV,Bus,Petrol,BS6,9,White,"Bir, Murty and Bir",2023-08-21,2592742897,2024-07-09,Faridabad,TN30CH3565
2344,703,42,Transfer,Rejected,2025-07-02,"aadhaar,pan,etc",False,Gauri Thaker,Vinaya Shah,"10
Kaur Street, New Delhi 614241",Single,94617747535181430,6865472937,1352 CC,Maruti Suzuki,i10,2025-07-03,2025-01-13,2025-06-19,Expired,HMV,Bus,Electric,BS6,7,Red,Srivastava-Trivedi,2024-12-02,7334201813,2021-11-19,Nanded,TN98CH5071
2345,735,8,Transfer,Pending,2025-02-02,"aadhaar,pan,etc",False,Daksh Solanki,Timothy Luthra,"30
Sundaram Nagar, Patna-820449",Single,37727941726151864,2745380633,1649 CC,Ford,Nexon,2025-02-21,2020-05-21,2024-12-09,Valid,HMV,Truck,Electric,BS6,5,Silver,Kashyap-Mallick,2023-08-22,3320708560,2020-04-14,Pali,TN12CH8283
2346,650,31,Renewal,Rejected,2025-02-08,"aadhaar,pan,etc",True,Ekantika Sarkar,Kala Natarajan,"24/44, Chhabra Nagar, Malegaon-244170",Single,36205528501559133,2425277868,1054 CC,Ford,Nexon,2025-06-04,2023-06-14,2020-06-09,Valid,LMV,Truck,Diesel,BS4,4,Blue,Parmer PLC,2024-12-06,2652928200,2023-03-19,Jalgaon,TN82CH8673
2347,536,61,Transfer,Rejected,2025-03-09,"aadhaar,pan,etc",False,Timothy Shankar,Bhavna Bala,"71, More Circle
Gurgaon 171586",Partner,7698943865427604,3327049644,940 CC,Honda,Polo,2022-01-22,2022-06-29,2024-04-12,Valid,MCV,Truck,Diesel,BS4,7,Red,"Bail, Arya and Hans",2025-09-25,1911318545,2021-11-25,Cuttack,TN38CH3543
2348,226,45,Renewal,Approved,2025-06-23,"aadhaar,pan,etc",False,Shivansh Bandi,Ria Pal,"688, Bhatt Street, Alappuzha-356123",Partner,8256801177888593,5795147825,1957 CC,Volkswagen,i10,2021-12-14,2021-08-23,2021-03-16,Valid,MCV,Truck,Diesel,BS4,7,Grey,Gulati-Hayer,2021-06-12,8815029255,2023-08-28,Phusro,TN33CH6159
2349,865,53,Transfer,Rejected,2025-05-28,"aadhaar,pan,etc",False,Dayita Loke,Samuel Oza,"H.No. 00
Warrior Nagar, Tirunelveli 698524",Partner,93576567977802829,3479153428,880 CC,Honda,Figo,2020-08-11,2025-09-02,2022-09-25,Expired,MCV,Motorcycle,Electric,BS4,6,Red,Zacharia-Mukherjee,2021-06-30,1612578042,2020-10-23,Sonipat,TN62CH7527
2350,315,84,Renewal,Rejected,2025-02-16,"aadhaar,pan,etc",False,Alexander Sampath,Samesh Raval,"260, Gara Path
Hazaribagh 746317",Single,52776960650303319,4339297148,807 CC,Volkswagen,i10,2020-05-11,2020-02-09,2020-12-06,Expired,HCV,Truck,Electric,BS4,8,White,"Sridhar, Tella and Borra",2024-05-15,1098410656,2022-12-19,Karnal,TN92CH7442
2351,714,6,Transfer,Approved,2025-02-21,"aadhaar,pan,etc",False,Reva Naik,Keya Raman,"24
Patla Road, Nanded-735175",Partner,87671092143333954,480648012,1369 CC,Maruti Suzuki,Swift,2021-10-17,2022-10-09,2025-08-18,Expired,MCV,Bus,Petrol,BS4,5,Black,Purohit-Bahri,2023-02-25,8894389891,2023-04-28,Panchkula,TN67CH3838
2352,10,83,New Registration,Rejected,2025-02-23,"aadhaar,pan,etc",False,Turvi Bandi,Warhi Deol,"H.No. 13, Goel Path
Ambattur 629322",Partner,3652610286138526,7324799276,1989 CC,Volkswagen,City,2023-11-29,2020-06-25,2023-05-14,Expired,HCV,Bus,Petrol,BS4,5,Black,"Dua, Kakar and Mandal",2022-04-09,7255303161,2023-06-13,Tezpur,TN82CH8031
2353,871,29,New Registration,Pending,2025-07-16,"aadhaar,pan,etc",False,Faqid Wali,Aarini Comar,"H.No. 15, Pandey Nagar
Kamarhati-352097",Single,50345525062835253,3164160631,1867 CC,Maruti Suzuki,Swift,2021-05-07,2021-09-25,2020-07-18,Valid,HMV,Truck,Petrol,BS6,8,Red,Boase-Sinha,2024-09-29,9337916482,2023-01-24,Kurnool,TN99CH9419
2354,102,25,Transfer,Pending,2025-06-13,"aadhaar,pan,etc",False,Bhavika Ramesh,Jagrati Narasimhan,"H.No. 69
Mohan Circle, Dharmavaram-647053",Single,62740036914427186,1485396666,1454 CC,Tata Motors,Nexon,2024-09-13,2025-04-02,2024-09-17,Expired,LMV,Bus,Electric,BS4,7,Silver,"Bala, Sant and Malhotra",2024-06-02,124353456,2021-07-16,South Dumdum,TN51CH9048
2355,126,51,Renewal,Pending,2025-03-20,"aadhaar,pan,etc",False,Patrick Rai,Mohini Dutt,"81
Soni Zila
Korba 429775",Partner,89681996094897088,274812689,930 CC,Hyundai,Nexon,2022-04-15,2022-05-19,2023-01-30,Valid,HMV,Car,Petrol,BS4,3,Grey,Johal-Choudhury,2023-06-23,9638405171,2025-01-07,Panihati,TN68CH5968
2356,484,54,New Registration,Pending,2025-02-07,"aadhaar,pan,etc",False,Nathan Sachdev,Rachana Parsa,"32, Oza Marg
Aurangabad 933659",Partner,44325055733331263,8443089363,1427 CC,Honda,i10,2021-01-25,2024-05-07,2025-07-20,Valid,LMV,Truck,CNG,BS4,3,Grey,"Bose, Nagy and Tank",2022-08-14,6964967137,2025-09-17,Shahjahanpur,TN80CH5305
2357,17,27,Renewal,Rejected,2025-05-19,"aadhaar,pan,etc",False,Sudiksha Bal,Falguni Mutti,"41/95
Agrawal Street, Bhagalpur-414494",Partner,76934526730473354,3309105587,1655 CC,Honda,Nexon,2022-10-04,2022-01-13,2023-07-14,Expired,MCV,Car,Electric,BS4,9,Black,Nath-Kaul,2024-02-24,5513654683,2021-08-25,Ranchi,TN51CH7921
2358,689,96,Renewal,Approved,2025-03-01,"aadhaar,pan,etc",False,Chandran Hegde,Lavanya Sankaran,"79/881, Borde Nagar, Avadi 770549",Single,69820675312084414,3862339468,1218 CC,Tata Motors,Innova,2020-10-26,2025-07-26,2020-11-29,Expired,HCV,Motorcycle,Diesel,BS4,7,Red,"Suri, Choudhary and Grover",2021-04-09,1568248621,2021-03-27,Durg,TN66CH5010
2359,99,3,Transfer,Pending,2025-07-20,"aadhaar,pan,etc",False,Oeshi Gola,Charvi Om,"92/985
Banerjee
Ramgarh 410208",Partner,87011574116874115,4453487802,1886 CC,Hyundai,Polo,2020-11-06,2020-12-10,2025-04-10,Expired,LMV,Bus,Electric,BS4,4,Blue,Deep Group,2023-01-15,5877061996,2020-08-18,Kolhapur,TN88CH7023
